Timestamp,Low,Volume_(BTC),Volume_(Currency),Weighted_Price,High,Close,Open
2017-03-10 13:00:00,1170.0,6028.180735469998,7588018.043112668,74346.35515960003,1350.0,1273.0,1200.94
2017-03-10 14:00:00,1240.0,2123.8978973300013,2695539.6375549207,75853.8233956,1302.0,1255.99,1273.0
2017-03-10 15:00:00,1214.27,1243.8684821000002,1533890.6829724214,74309.74779649997,1254.66,1239.73,1253.1
2017-03-10 16:00:00,1233.0,463.99193172,576839.73981093,74584.13124750003,1257.18,1246.43,1239.72
2017-03-10 17:00:00,1246.55,256.79448073000003,321165.56139358896,75078.35966889997,1256.62,1252.0,1247.93
2017-03-10 18:00:00,1238.76,388.1400069200001,482977.91145932797,74654.04476939997,1253.09,1247.93,1252.0
2017-03-10 19:00:00,1244.13,1118.85211658,1412689.4037940698,75514.04471899997,1273.33,1270.0,1248.0
2017-03-10 20:00:00,1265.8,1402.3373588000004,1791445.5752409976,76557.82500530001,1293.0,1284.94,1270.52
2017-03-10 21:00:00,975.0,13693.228600450007,14768927.651025305,65827.00429064,1284.05,1105.0,1284.05
2017-03-10 22:00:00,1060.4,2264.16577155,2483593.0664122608,66084.24474170001,1123.0,1091.77,1105.0
2017-03-10 23:00:00,1070.5,1739.17436245,1897130.1766077303,65565.160249,1119.89,1116.97,1091.76
2017-03-11 00:00:00,1106.51,715.19348413,803280.8926088399,67216.7193833,1130.0,1122.74,1111.55
2017-03-11 01:00:00,1119.29,808.57315188,916464.9008173239,68159.41358690002,1142.25,1138.99,1122.78
2017-03-11 02:00:00,1128.47,372.5224288600001,422539.0393114201,68136.4867797,1142.0,1132.53,1136.32
2017-03-11 03:00:00,1132.64,160.24350969999995,182690.17842298694,68374.9434104,1143.99,1142.21,1132.64
2017-03-11 04:00:00,1142.21,217.88945807999997,249556.65890578798,68708.67145450001,1146.63,1142.53,1142.21
2017-03-11 05:00:00,1140.01,218.57066038000002,250275.77568741498,68748.82388690005,1148.0,1147.99,1142.53
2017-03-11 06:00:00,1146.28,457.2598565,526333.3081319461,68968.29975899999,1160.0,1158.29,1148.0
2017-03-11 07:00:00,1155.56,586.09107957,686090.2314794859,70345.33762800001,1180.0,1178.0,1155.56
2017-03-11 08:00:00,1173.0,427.01609624,506608.196543259,70927.1564179,1198.0,1195.0,1177.96
2017-03-11 09:00:00,1166.74,603.1370320900003,712300.4583457371,71053.85826509997,1198.0,1166.74,1195.0
2017-03-11 10:00:00,1165.56,225.28528736,265416.58207407,70911.9123528,1188.33,1186.59,1170.9
2017-03-11 11:00:00,1178.68,129.64381137000004,153640.07698158405,71079.34918359996,1190.0,1178.69,1186.59
2017-03-11 12:00:00,1175.0,124.38047464000002,146970.8040695648,71018.97208730002,1188.96,1185.99,1178.69
2017-03-11 13:00:00,1183.21,245.06306264,291725.80186071515,71400.04723530002,1197.8,1196.79,1184.61
2017-03-11 14:00:00,1172.03,189.62040460000006,224729.555500885,71206.96437600002,1196.81,1187.06,1196.19
2017-03-11 15:00:00,1174.01,291.73271653000006,343588.05995450896,70826.24074560001,1187.12,1184.74,1187.06
2017-03-11 16:00:00,1177.61,176.06905638,208131.09760858997,70904.5386158,1186.68,1182.21,1184.65
2017-03-11 17:00:00,1180.25,51.83076778000001,61297.93958715099,70954.2535684,1186.19,1181.74,1180.58
2017-03-11 18:00:00,1171.24,172.33028015999994,202787.65490275002,70667.55184400002,1182.74,1172.96,1181.75
2017-03-11 19:00:00,1173.16,79.50947931,93694.813802041,70705.74250019997,1183.5,1177.11,1173.16
2017-03-11 20:00:00,1159.57,394.0913110499999,460590.28849628894,70237.8268618,1179.66,1170.98,1178.21
2017-03-11 21:00:00,1160.46,238.05565353999998,277949.03811500594,70029.82993149999,1171.19,1165.51,1171.19
2017-03-11 22:00:00,1162.13,331.50952746999997,388704.0372842023,70386.06964730003,1181.57,1176.91,1165.5
2017-03-11 23:00:00,1169.45,131.16840244000005,153858.9121591166,70432.6555867,1177.93,1176.55,1176.91
2017-03-12 00:00:00,1173.3,55.99477134000001,65929.30829091101,70661.75586920003,1179.92,1178.57,1176.58
2017-03-12 01:00:00,1175.46,642.2303824999996,760931.703295429,71039.57957370003,1191.14,1185.44,1175.46
2017-03-12 02:00:00,1177.63,61.51064451999999,72645.69148192996,70920.49861370001,1185.92,1178.66,1185.44
2017-03-12 03:00:00,1176.84,65.58799554000001,77351.37933427401,70718.9215639,1182.8,1178.49,1178.66
2017-03-12 04:00:00,1178.38,34.38475855000001,40616.76655755398,70865.80104449995,1182.93,1181.34,1178.38
2017-03-12 05:00:00,1179.68,27.439164719999994,32425.001088091798,70847.37473829999,1183.94,1180.56,1181.36
2017-03-12 06:00:00,1178.09,53.10782043000001,62756.918660084,70790.91532989999,1183.99,1178.65,1179.68
2017-03-12 07:00:00,1176.57,63.526511510000006,74815.0271180434,70668.48058509998,1180.27,1176.98,1178.65
2017-03-12 08:00:00,1173.8,77.11941002,90751.71282795398,70591.70521790002,1179.98,1177.47,1176.98
2017-03-12 09:00:00,1176.29,65.83254947,77606.06332092299,70710.09033629998,1180.1,1178.0,1177.47
2017-03-12 10:00:00,1173.95,141.3152785700001,166137.13987441,70514.59788969997,1178.72,1174.59,1178.0
2017-03-12 11:00:00,1170.9,85.97129616999999,100866.82650841499,70396.72822399999,1177.0,1174.71,1174.59
2017-03-12 12:00:00,1173.18,50.07219210000001,58841.38050750604,70528.97362970002,1177.0,1175.64,1174.71
2017-03-12 13:00:00,1174.61,94.56219962000002,111357.671059588,70589.9862814,1181.39,1181.39,1175.64
2017-03-12 14:00:00,1180.38,1093.2294984200003,1312878.5899476842,71845.9827257,1214.0,1200.27,1181.39
2017-03-12 15:00:00,1200.27,737.22529268,896311.5776638801,72706.13241939996,1224.0,1210.05,1204.35
2017-03-12 16:00:00,1210.0,492.8020254900001,604306.1558167159,73432.52734279998,1234.04,1221.01,1211.32
2017-03-12 17:00:00,1215.22,207.5602563300001,253329.71857617295,73289.6221543,1227.75,1226.0,1221.59
2017-03-12 18:00:00,1220.11,341.67868248,421814.162434149,73708.40689059999,1239.0,1238.0,1224.01
2017-03-12 19:00:00,1230.0,342.24179805000006,422699.78312388505,74088.71536699998,1241.85,1230.4,1236.76
2017-03-12 20:00:00,1214.35,440.79917159,538857.4233926171,73498.53651970002,1232.01,1217.31,1231.29
2017-03-12 21:00:00,1218.21,306.56825158000004,374486.7421373606,73268.11024479999,1224.47,1223.39,1218.21
2017-03-12 22:00:00,1223.69,222.68311671999996,274208.7433224669,73804.6957333,1236.16,1230.35,1223.86
2017-03-12 23:00:00,1226.0,90.46544743000003,111388.91986723301,73797.34065869999,1233.97,1226.62,1231.8
2017-03-13 00:00:00,1223.85,107.09245888000001,131372.08412265303,73530.504392,1230.11,1227.56,1226.42
2017-03-13 01:00:00,1223.99,212.19428868999995,260303.03525935902,73609.55091300001,1229.15,1224.0,1227.4
2017-03-13 02:00:00,1222.15,220.61683402999998,269996.46101911104,73502.38323079997,1227.7,1227.5,1223.95
2017-03-13 03:00:00,1223.16,142.49731727,175551.453162569,73676.20878530003,1236.0,1236.0,1227.5
2017-03-13 04:00:00,1233.55,153.61635037,190464.39304600097,74294.8150041,1243.0,1236.98,1233.55
2017-03-13 05:00:00,1226.4,94.66651999999999,116762.74516326202,74095.91250519999,1242.37,1228.86,1237.21
2017-03-13 06:00:00,1216.82,241.76581613,295895.4570925902,73509.24561220001,1230.0,1227.14,1228.82
2017-03-13 07:00:00,1215.43,194.01429799,236853.27796531297,73360.77267869998,1229.5,1223.19,1227.14
2017-03-13 08:00:00,1220.5,200.74770403,246865.52323940006,73670.3275333,1233.1,1230.0,1223.19
2017-03-13 09:00:00,1220.5,133.52692016,164307.16150886004,73855.79365469998,1232.19,1220.5,1230.88
2017-03-13 10:00:00,1220.51,275.01998648999995,338355.75544641603,73799.4795768,1233.47,1231.99,1226.02
2017-03-13 11:00:00,1229.84,246.16508556999997,303801.2150424369,74016.3807923,1238.98,1238.98,1231.99
2017-03-13 12:00:00,1235.35,561.4001403500002,698364.139322352,74606.41374720001,1249.02,1242.34,1238.09
2017-03-13 13:00:00,1234.0,424.6213260100001,526594.7779768591,74471.26896269999,1248.0,1237.94,1243.01
2017-03-13 14:00:00,1227.0,315.57095634,389182.0015023049,74019.8042896,1240.58,1228.87,1236.06
2017-03-13 15:00:00,1225.77,311.47087581,384775.37498945004,73966.9348626,1241.0,1240.37,1228.87
2017-03-13 16:00:00,1235.0,372.34273757,461621.1499480751,74313.34126200002,1242.5,1238.0,1241.0
2017-03-13 17:00:00,1235.5,234.93601759999999,290773.0167899895,74249.61642649995,1238.02,1238.02,1238.0
2017-03-13 18:00:00,1235.0,473.9237870999999,586384.9291813399,74246.14825409999,1241.0,1236.93,1238.0
2017-03-13 19:00:00,1236.88,155.57475856999991,192780.24467091195,74352.3428339,1240.47,1240.42,1237.53
2017-03-13 20:00:00,1238.63,258.62834902000003,321135.05171193206,74504.3096758,1245.0,1245.0,1239.5
2017-03-13 21:00:00,1238.41,175.12491795999998,217632.46814067703,74507.97230510002,1247.99,1242.05,1245.0
2017-03-13 22:00:00,1238.99,48.48570416000002,60153.62757969398,74449.71904010001,1242.45,1242.1,1241.93
2017-03-13 23:00:00,1240.14,83.35981255999997,103629.79163209297,74539.98622799998,1245.0,1242.46,1241.54
2017-03-14 00:00:00,1236.93,387.08036541999996,481288.0357832761,74405.78629820001,1250.0,1239.41,1242.46
2017-03-14 01:00:00,1239.41,81.82911576000001,101479.28192509498,74432.81732009997,1242.7,1240.46,1239.41
2017-03-14 02:00:00,1240.0,137.16643561999996,170189.80079691097,74436.76046930003,1243.39,1240.01,1240.45
2017-03-14 03:00:00,1240.0,147.35364069,182763.44318692802,74437.9401812,1241.32,1240.0,1240.83
2017-03-14 04:00:00,1235.0,69.16419347999998,85560.20767150701,74229.0893305,1241.31,1236.33,1240.0
2017-03-14 05:00:00,1235.0,102.58873761999999,126706.22680470633,74127.59697520001,1236.38,1236.37,1236.33
2017-03-14 06:00:00,1227.0,212.80431237000008,261723.89153109,73764.7732473,1236.37,1227.66,1236.37
2017-03-14 07:00:00,1226.5,236.36391514,290748.5723363301,73767.6196636,1235.0,1230.5,1227.66
2017-03-14 08:00:00,1229.3,130.62863135999999,161596.60771609348,74123.84821109999,1239.33,1237.48,1229.3
2017-03-14 09:00:00,1234.6,107.06399964,132487.40151507498,74242.11046220001,1239.17,1236.5,1237.49
2017-03-14 10:00:00,1236.5,66.99622698999998,82974.601952328,74292.28601719998,1239.9,1238.2,1236.5
2017-03-14 11:00:00,1236.52,370.48936199,460111.2515903298,74577.130123,1245.8,1244.03,1238.2
2017-03-14 12:00:00,1242.85,295.90738078,368522.19970506197,74701.44778610002,1247.99,1247.15,1244.8
2017-03-14 13:00:00,1246.02,635.0214759299998,792706.0901569881,74884.1368272,1252.22,1252.22,1246.73
2017-03-14 14:00:00,1250.66,784.27174199,985204.9163280801,75343.09303110001,1260.0,1258.19,1250.77
2017-03-14 15:00:00,1246.02,284.40139042000004,355307.50073250796,75122.78771250004,1258.19,1246.93,1258.19
2017-03-14 16:00:00,1248.52,187.19275323999994,234563.579273013,75187.11281970005,1256.85,1255.65,1248.52
2017-03-14 17:00:00,1254.0,87.53057508,109849.71055946301,75290.5719919,1256.13,1254.06,1255.65
2017-03-14 18:00:00,1246.02,229.12183259,286281.023381131,75181.42036800002,1256.73,1246.62,1254.06
2017-03-14 19:00:00,1242.95,599.8361330099997,747429.8995463203,74852.26319230002,1250.0,1249.88,1246.61
2017-03-14 20:00:00,1248.93,141.34754210000003,176721.656203702,75017.38475719996,1252.92,1250.7,1249.89
2017-03-14 21:00:00,1244.63,92.7162243,115781.215571499,74986.17920100002,1252.66,1247.39,1250.7
2017-03-14 22:00:00,1239.01,229.4063481,285365.9149612189,74688.00288289995,1249.32,1245.62,1247.39
2017-03-14 23:00:00,1244.15,129.21417522,161095.5181452996,74797.51664590002,1249.0,1245.86,1244.17
2017-03-15 00:00:00,1244.89,111.71202872999997,139284.4623655089,74797.19903530001,1248.95,1245.86,1245.82
2017-03-15 01:00:00,1244.79,68.09843914999999,84923.92997662399,74842.72792689998,1249.85,1249.62,1245.86
2017-03-15 02:00:00,1248.17,39.65614905000001,49525.35827195201,74948.2581342,1249.99,1248.61,1249.62
2017-03-15 03:00:00,1244.79,68.76658285000003,85774.4471035241,74872.1714945,1249.75,1246.09,1248.63
2017-03-15 04:00:00,1243.76,83.14753058,103592.79865838597,74760.8854473,1248.82,1246.02,1246.14
2017-03-15 05:00:00,1238.32,246.31620073000005,306136.14905186626,74741.89292360004,1249.04,1247.25,1246.02
2017-03-15 06:00:00,1247.24,113.08139963000002,141628.6992993015,75062.43931959999,1256.19,1254.44,1247.34
2017-03-15 07:00:00,1250.02,108.78097510999999,136431.85665877,75162.1408278,1256.78,1253.99,1253.65
2017-03-15 08:00:00,1250.75,82.87919459,103935.707474172,75241.6495624,1255.05,1252.58,1254.98
2017-03-15 09:00:00,1248.61,83.14866837999999,104105.44393383387,75116.79456320002,1255.05,1249.35,1252.58
2017-03-15 10:00:00,1245.24,219.02994453000005,273821.82699560496,75039.7310029,1254.12,1253.22,1249.35
2017-03-15 11:00:00,1249.0,112.62303692,141195.844429436,75154.42215790002,1255.0,1253.22,1253.22
2017-03-15 12:00:00,1253.15,377.30097622,474128.6475843953,75378.53025369998,1260.0,1255.45,1253.23
2017-03-15 13:00:00,1253.3,227.01010480000005,285304.60564879497,75412.13983599999,1259.43,1254.79,1255.45
2017-03-15 14:00:00,1251.56,98.86250491000001,123936.14509390599,75223.86309429999,1255.64,1254.55,1254.79
2017-03-15 15:00:00,1252.07,228.63344891999998,286786.61831672594,75284.19067670003,1257.24,1256.2,1253.25
2017-03-15 16:00:00,1245.29,147.57635878,184994.93949958007,75133.3417168,1258.0,1249.3,1256.85
2017-03-15 17:00:00,1248.71,141.61624847000002,177059.007951692,75031.40610490002,1252.54,1249.92,1249.3
2017-03-15 18:00:00,1245.89,284.5855449200001,355386.82021885697,74959.36880029998,1252.33,1248.0,1249.68
2017-03-15 19:00:00,1247.99,172.58772987999996,215525.6676736205,74931.14896839998,1251.4,1249.81,1248.0
2017-03-15 20:00:00,1245.51,235.59589583999994,294330.42115273036,75028.9646021,1253.21,1251.25,1250.19
2017-03-15 21:00:00,1250.02,237.19849019000003,297139.280728015,75155.29939170003,1255.0,1253.79,1251.18
2017-03-15 22:00:00,1250.87,277.44047591,348478.742110039,75265.6996278,1259.99,1259.97,1251.3
2017-03-15 23:00:00,1255.0,164.85229617000002,207415.93578448799,75499.2104289,1259.99,1257.32,1259.97
2017-03-16 00:00:00,1253.18,179.71454574999996,225632.214844619,75393.9775576,1258.96,1253.72,1258.75
2017-03-16 01:00:00,1253.45,73.88716465,92665.49681992798,75255.43709460003,1256.96,1254.48,1253.7
2017-03-16 02:00:00,1249.0,138.78833541999995,173665.84294139128,75054.88451840001,1254.73,1249.05,1254.07
2017-03-16 03:00:00,1246.9,686.0099884699999,857565.7277975531,74975.85965800002,1252.88,1248.59,1249.47
2017-03-16 04:00:00,1244.0,283.2073703199999,352993.180510794,74796.11651209998,1250.71,1247.53,1248.58
2017-03-16 05:00:00,1225.37,1013.5125086699999,1252422.8632818297,74351.4696865,1248.13,1226.6,1248.13
2017-03-16 06:00:00,1225.37,286.96995183000007,354307.17412528297,74099.49871399999,1243.4,1240.1,1226.6
2017-03-16 07:00:00,1236.58,266.2320812800001,329646.729653374,74313.19584830002,1241.99,1239.0,1240.11
2017-03-16 08:00:00,1226.0,356.1146307599999,438444.04557148204,73912.94697579996,1239.58,1229.79,1239.58
2017-03-16 09:00:00,1220.0,815.05568813,997167.2381103337,73515.44141829999,1229.79,1221.98,1229.79
2017-03-16 10:00:00,1221.0,316.0363725800001,388368.2135918784,73751.8107084,1237.59,1233.01,1221.98
2017-03-16 11:00:00,1220.51,412.18566919000006,506154.8109520399,73781.4462262,1235.1,1228.78,1233.64
2017-03-16 12:00:00,1209.56,693.25885588,844761.8679772357,73566.6017363,1233.13,1217.35,1228.61
2017-03-16 13:00:00,1214.11,222.71635604000005,271112.9650655319,73092.93121350002,1222.24,1220.0,1215.71
2017-03-16 14:00:00,1215.35,368.31044152999993,449433.01668808603,73285.381885,1224.19,1219.66,1220.0
2017-03-16 15:00:00,1212.46,188.88524080000008,229839.06662797587,73028.40129219998,1220.75,1218.99,1219.76
2017-03-16 16:00:00,1214.41,138.33119427999998,168342.09031745399,73038.89784989998,1219.0,1218.99,1218.99
2017-03-16 17:00:00,1215.76,569.3476332,693763.697826104,73125.8273549,1221.4,1221.4,1219.0
2017-03-16 18:00:00,1212.0,359.54907262,437242.51112878195,73074.51729180002,1220.54,1215.68,1220.54
2017-03-16 19:00:00,1177.0,2187.76578023,2606176.8126642997,71536.87904129998,1215.61,1187.2,1215.61
2017-03-16 20:00:00,1148.5,2002.28901593,2335603.62580484,70414.1857254,1195.0,1155.0,1188.62
2017-03-16 21:00:00,1130.0,2507.0054679400005,2870789.84886665,68863.15463399999,1171.81,1168.0,1155.3
2017-03-16 22:00:00,1150.16,885.5805943200002,1039994.8093936199,70273.4266918,1189.91,1174.58,1168.0
2017-03-16 23:00:00,1171.68,295.7988003999999,349053.71035708,70764.03128809998,1187.99,1172.62,1174.62
2017-03-17 00:00:00,1151.24,623.6289061900004,724417.5380968947,69663.2810188,1173.23,1168.25,1172.0
2017-03-17 01:00:00,1156.55,129.31050204,150146.57838862532,69790.68582330001,1169.57,1162.22,1169.52
2017-03-17 02:00:00,1130.0,508.51426287000015,582709.452468,69205.9537587,1162.22,1148.82,1162.22
2017-03-17 03:00:00,1101.0,949.47557078,1062916.4932672344,67666.0440617,1148.63,1123.65,1148.63
2017-03-17 04:00:00,1110.75,206.54100915000006,232794.88035038506,67632.4366038,1141.0,1130.75,1123.51
2017-03-17 05:00:00,1124.91,471.60860220000006,534326.724352858,67954.7056417,1140.16,1138.39,1128.91
2017-03-17 06:00:00,1077.38,1481.5886769400001,1631033.52252561,67095.7767118,1138.29,1097.99,1136.15
2017-03-17 07:00:00,1096.5,993.3749040599998,1102110.685301344,66593.4049353,1123.44,1107.47,1097.99
2017-03-17 08:00:00,1103.29,1611.1747984000003,1800671.3970211013,67183.10713309998,1136.05,1117.75,1107.46
2017-03-17 09:00:00,1090.27,688.6273337800004,762143.3412070822,66682.90775750001,1121.04,1117.0,1117.74
2017-03-17 10:00:00,1113.11,536.7951615699999,603281.0245929579,67276.79154149999,1133.0,1127.54,1118.78
2017-03-17 11:00:00,1125.88,794.5651992599999,904772.0137615899,68369.8571822,1153.15,1149.0,1131.09
2017-03-17 12:00:00,1139.01,967.23386567,1110463.3448384693,68833.53516089998,1157.6,1153.81,1149.0
2017-03-17 13:00:00,1142.58,593.44485408,681645.8807570089,68980.02020419999,1157.68,1146.43,1156.0
2017-03-17 14:00:00,1143.84,322.41292278,373239.86537635804,69339.79599379998,1165.61,1165.0,1143.84
2017-03-17 15:00:00,1155.43,294.73338336,341823.9797577101,69656.41506149998,1165.67,1158.84,1164.98
2017-03-17 16:00:00,1150.01,446.77166730999977,516981.56677378895,69513.31508130001,1165.91,1151.88,1159.64
2017-03-17 17:00:00,1136.3,307.23462881000006,351644.963064875,68667.3058608,1153.05,1136.3,1151.88
2017-03-17 18:00:00,1115.0,729.8415417200001,819459.796950721,67446.74773210002,1136.3,1120.8,1136.3
2017-03-17 19:00:00,1120.07,159.81139317000006,180004.23758405392,67588.74510150001,1130.92,1123.46,1120.07
2017-03-17 20:00:00,1110.0,567.6544282599999,632348.1519192221,66974.32579599999,1126.18,1110.15,1126.18
2017-03-17 21:00:00,1080.0,1552.9976292899996,1703600.0697369582,66054.0094884,1113.14,1111.0,1110.35
2017-03-17 22:00:00,1069.99,895.5348452900004,969102.1451631072,65364.4154767,1111.0,1087.88,1110.98
2017-03-17 23:00:00,1063.0,871.6971333199998,939524.1398893787,64798.258305700016,1091.44,1071.02,1086.89
2017-03-18 00:00:00,1068.14,235.57795855,255036.69422645497,65019.913342700005,1099.0,1081.71,1068.16
2017-03-18 01:00:00,1077.59,288.48670035,314241.6095503199,65371.733847600015,1095.0,1079.42,1081.01
2017-03-18 02:00:00,1056.32,370.68382893,395318.75423634815,64328.11526509999,1087.56,1060.01,1077.68
2017-03-18 03:00:00,1058.05,203.84625293000005,216796.87103817004,63808.723057800016,1070.6,1060.14,1060.01
2017-03-18 04:00:00,1060.0,205.8173065000001,220944.50940856597,64324.75449559998,1089.9,1069.9,1060.0
2017-03-18 05:00:00,1059.58,317.34746582,338129.6601581839,64085.4670855,1077.59,1066.11,1069.94
2017-03-18 06:00:00,1062.9,243.06893471000004,260077.966962616,64303.49274430002,1077.94,1074.76,1071.64
2017-03-18 07:00:00,1070.01,175.5452368,188607.170790577,64433.71669090002,1077.0,1074.66,1074.94
2017-03-18 08:00:00,1065.57,261.69458569,279944.4948842089,64231.101592199986,1074.63,1071.3,1071.66
2017-03-18 09:00:00,1065.0,388.50757822,418331.25615648803,64424.757371499996,1089.0,1089.0,1071.3
2017-03-18 10:00:00,1084.26,456.78065021999987,499432.7288234891,65600.3390423,1098.98,1085.0,1089.0
2017-03-18 11:00:00,1080.0,190.64246114000008,206635.82567214707,65078.00620639999,1090.92,1086.37,1085.0
2017-03-18 12:00:00,1057.35,1229.2819616400002,1311860.5821520013,64591.77808150001,1088.87,1063.16,1086.02
2017-03-18 13:00:00,1000.0,4885.74653318,5022051.337678,62565.95449330001,1066.31,1029.68,1062.05
2017-03-18 14:00:00,987.71,2981.6857214799993,3001851.5425011106,60515.62806333999,1029.72,994.66,1026.71
2017-03-18 15:00:00,948.73,3535.0993830300004,3428959.6400514906,58823.52661809999,1012.0,971.68,994.65
2017-03-18 16:00:00,953.16,859.1788951299998,844230.8068120403,58976.62074191001,1008.88,1006.92,974.05
2017-03-18 17:00:00,981.39,837.7457247999997,836567.074343031,59956.816878380014,1007.99,1004.0,1003.45
2017-03-18 18:00:00,975.0,504.90154981,501974.97981228004,59658.33718456,1008.99,983.94,1004.0
2017-03-18 19:00:00,975.0,412.10265399,405705.09710546007,59118.82334073,996.09,979.9,983.96
2017-03-18 20:00:00,955.0,613.29212966,591688.5106327101,58026.20162209,984.36,955.2,979.9
2017-03-18 21:00:00,945.0,1334.79663931,1277419.7675311398,57639.021296659994,981.0,981.0,955.35
2017-03-18 22:00:00,944.36,405.01099752,388846.0327955359,57675.87496364999,985.0,949.21,981.0
2017-03-18 23:00:00,945.51,355.76315907000003,341226.497295121,57571.80663280998,972.0,969.4,949.21
2017-03-19 00:00:00,969.4,388.72245086000004,380250.11831005,58635.50872179001,984.99,974.0,969.4
2017-03-19 01:00:00,974.0,541.6588654799999,534953.295264168,59411.825021940014,997.19,989.02,974.0
2017-03-19 02:00:00,989.95,498.97164796000015,500278.862670435,59994.11540730002,1009.99,1009.99,991.29
2017-03-19 03:00:00,995.31,617.6397118399999,619729.2523827141,60239.10709779999,1011.0,998.93,1009.99
2017-03-19 04:00:00,981.01,223.60032730999995,221020.04976599896,59519.757417929985,1001.52,1000.96,998.93
2017-03-19 05:00:00,997.73,244.71233510000002,245057.1781113571,60101.666776800004,1005.58,1002.58,1001.46
2017-03-19 06:00:00,996.03,339.2036068100001,338933.28029252496,59944.56196607999,1002.76,997.07,1002.58
2017-03-19 07:00:00,995.64,365.06276886999996,367147.700890499,60249.65527091999,1008.48,1005.47,997.07
2017-03-19 08:00:00,997.57,279.2665497,280333.4395020706,60278.22754347,1007.79,1000.7,1006.55
2017-03-19 09:00:00,973.0,897.8591011999998,883068.8538884798,59250.210285750014,1001.5,976.0,1001.01
2017-03-19 10:00:00,973.45,443.06021330000004,434310.52574723115,59065.85109133002,991.61,989.71,976.76
2017-03-19 11:00:00,987.27,170.88261382,169409.15932066596,59512.36727402,994.9,990.96,989.71
2017-03-19 12:00:00,991.18,542.4592296899998,541355.133855001,59809.93240185999,1001.5,994.0,993.91
2017-03-19 13:00:00,980.01,692.0820790399998,683529.975523497,59407.51267759002,996.04,986.0,994.0
2017-03-19 14:00:00,985.05,269.11128828999995,266445.053582639,59483.75700417,995.0,994.21,987.45
2017-03-19 15:00:00,987.84,1359.94543338,1372897.6369421566,60149.37214188998,1024.92,1021.4,994.21
2017-03-19 16:00:00,1011.0,1173.37991477,1213967.0049332196,62052.321029499995,1046.9,1043.4,1021.44
2017-03-19 17:00:00,1026.5,347.55132297999995,359726.75142499,62103.518610700005,1045.0,1034.98,1039.77
2017-03-19 18:00:00,1029.04,471.8623718200001,490006.1492367498,62268.15110349999,1045.0,1043.66,1034.97
2017-03-19 19:00:00,1041.0,841.04537769,886879.725237801,63162.739287599994,1063.7,1053.0,1043.66
2017-03-19 20:00:00,1036.3,531.2593935100001,555037.2497101638,62789.5234575,1056.0,1051.82,1053.0
2017-03-19 21:00:00,1034.5,174.73105209999997,182305.238268863,62643.80767500002,1055.12,1039.8,1051.82
2017-03-19 22:00:00,1010.75,558.90603484,573803.2748550202,61892.68792030001,1040.0,1034.8,1039.8
2017-03-19 23:00:00,1006.56,228.88772120000002,233116.097746641,61405.811237700014,1035.98,1017.97,1034.79
2017-03-20 00:00:00,1010.61,117.31163692000001,119153.04329629402,60970.585629299996,1024.24,1019.95,1012.88
2017-03-20 01:00:00,1017.19,61.77618798,63150.68962263028,61396.481421399985,1029.38,1023.85,1019.97
2017-03-20 02:00:00,1024.19,153.67862031,158847.076832431,61972.09221730003,1039.49,1029.17,1024.19
2017-03-20 03:00:00,1029.17,68.25918463000001,70726.009222636,62114.643619699986,1040.1,1034.28,1029.17
2017-03-20 04:00:00,1029.61,27.26477231,28178.272363302996,62032.451087700014,1035.35,1031.64,1034.28
2017-03-20 05:00:00,1024.38,209.19906982,215466.48079997796,61873.94996089999,1034.07,1025.91,1032.28
2017-03-20 06:00:00,1010.1,410.2963415400002,417310.5823139061,61130.767596699996,1026.34,1022.75,1025.91
2017-03-20 07:00:00,1011.0,193.99677409000003,197522.60433580197,61136.682078499995,1026.5,1023.11,1019.02
2017-03-20 08:00:00,1010.11,482.97689554999994,490785.3248654331,61026.646893799996,1025.26,1012.39,1023.11
2017-03-20 09:00:00,1010.01,357.23261094,364167.537399964,61051.8860394,1033.0,1033.0,1010.1
2017-03-20 10:00:00,1029.99,368.4936812,381221.59698116494,62006.657314600016,1040.98,1040.27,1032.0
2017-03-20 11:00:00,1036.63,323.16551348000013,336701.070657381,62474.5624894,1046.68,1046.6,1040.27
2017-03-20 12:00:00,1039.0,496.12312991,518354.30562167993,62728.396635900004,1049.03,1049.0,1046.6
2017-03-20 13:00:00,1044.5,557.3910387799999,584978.7069085801,62947.34760109999,1053.0,1047.81,1048.99
2017-03-20 14:00:00,1035.07,424.6546382,442851.5309158538,62568.5902726,1048.0,1038.4,1048.0
2017-03-20 15:00:00,1036.72,557.61590243,581948.4458886299,62601.90227230001,1048.0,1043.31,1037.5
2017-03-20 16:00:00,1041.8,730.6371944899998,762801.1903137085,62646.34895490002,1047.9,1047.9,1043.31
2017-03-20 17:00:00,1040.1,257.11174933,268586.3096140649,62691.29664760003,1050.49,1045.83,1047.91
2017-03-20 18:00:00,1040.0,312.9076960599999,326685.964327333,62724.899219899984,1049.78,1043.5,1045.96
2017-03-20 19:00:00,1025.01,427.8868143899999,443548.872923165,62335.6225978,1043.7,1034.94,1042.39
2017-03-20 20:00:00,1025.0,505.42866514999974,520328.823268309,61846.4209999,1034.99,1027.61,1034.93
2017-03-20 21:00:00,1027.22,199.22212205999995,206324.72518496998,62150.0884769,1042.0,1040.38,1027.22
2017-03-20 22:00:00,1037.7,147.62555724999996,153601.02771622303,62410.230401600005,1041.15,1038.97,1041.11
